区县,初级中学,高中学校,录取分数线,是否完成,招生计划数,总分,语文,数学,英语
松江区,上海市松江区佘山学校,上海市松江一中,696.5,否,50,374,127,114,135
松江区,上海市三新学校,上海市上海中学,760,否,50,417,135,140,140
松江区,上海市三新学校,上海市松江二中,742,否,50,414,132,135,131
松江区,上海市三新学校,上海师范大学附属中学松江分校,740.5,否,50,409.5,136,132,134
松江区,上海市三新学校,上海市松江一中,719.5,否,50,393.5,135,124,133
松江区,上海市松江区张泽学校,上海市松江二中,720,否,50,395.5,133,120,128
松江区,上海市松江区张泽学校,上海师范大学附属中学松江分校,715.5,否,50,398.5,142,114,125
松江区,上海市松江区张泽学校,上海市松江一中,693,否,50,377.5,139,108,135
松江区,上海市松江区天马山学校,上海市松江二中,749.5,否,50,417.5,144,128,137
松江区,上海市松江区天马山学校,上海师范大学附属中学松江分校,725,否,50,391,130,119,139
松江区,上海市松江区天马山学校,上海市松江一中,700.5,否,50,387,126,126,128
松江区,上海戏剧学院附属松江实验学校,上海市松江二中,656,否,50,366.5,123,123,109
松江区,上海戏剧学院附属松江实验学校,上海市松江一中,698.5,否,50,384,135,118,128.5
松江区,上海市西外外国语学校,上海交通大学附属中学,760.5,否,50,425.5,148,133,136
松江区,上海市西外外国语学校,上海市松江二中,744.5,否,50,406,138,129,145
松江区,上海市西外外国语学校,上海师范大学附属中学松江分校,733.5,否,50,408.5,144,125,133
松江区,上海市西外外国语学校,上海市松江一中,714.5,否,50,390.5,134,123,128
松江区,上海市松江区叶榭学校,上海市松江二中,712,否,50,390.5,137,124,134
松江区,上海市松江区叶榭学校,上海师范大学附属中学松江分校,723.5,否,50,399.5,134,131,136
松江区,上海市松江区叶榭学校,上海市松江一中,709.5,否,50,390,122,129,125
松江区,上海外国语大学松江外国语学校,上海市松江二中,740.5,否,50,410.5,138,127,132
松江区,上海外国语大学松江外国语学校,上海市松江一中,719.5,否,50,390.5,139,113,135
松江区,上海市松江区新浜学校,华东师范大学第二附属中学,715,否,50,390.5,134,117,131
松江区,上海市松江区新浜学校,上海市松江二中,719.5,否,50,393,141,119,136
松江区,上海市松江区新浜学校,上海师范大学附属中学松江分校,691,否,50,377,131,122,123
松江区,上海市松江区新浜学校,上海市松江一中,664,否,50,371.5,126,119,100
松江区,东华大学附属实验学校,上海市松江二中,744,否,50,410,147,120,142
松江区,东华大学附属实验学校,上海师范大学附属中学松江分校,736.5,否,50,406.5,150,124,135
松江区,东华大学附属实验学校,上海市松江一中,722.5,否,50,404.5,139,124,125
松江区,上海赫贤学校,上海市松江二中,713.5,否,50,389,134,119,130
松江区,上海赫贤学校,上海师范大学附属中学松江分校,703,否,50,386,126,119,124
松江区,上海赫贤学校,上海市松江一中,671.5,否,50,371.5,124,113,113
松江区,华东政法大学附属松江实验学校,上海市松江二中,741.5,否,50,405.5,138,126,145
松江区,华东政法大学附属松江实验学校,上海市松江一中,716,否,50,381,111,133,140
松江区,上海市松江区新闵学校,上海市松江二中,744,否,50,407,137,126,141
松江区,上海市松江区新闵学校,上海师范大学附属中学松江分校,729.5,否,50,402.5,141,123,134
松江区,上海市松江区新闵学校,上海市松江一中,713.5,否,50,397,125,128,118
松江区,上海师范大学附属松江实验学校,上海市松江二中,741,否,50,410,142,124,137
松江区,上海师范大学附属松江实验学校,上海市松江一中,720,否,50,394.5,143,116,139
松江区,上海市三新学校松江思贤分校,上海市松江二中,747,否,50,414,141,128,137
松江区,上海市三新学校松江思贤分校,上海师范大学附属中学松江分校,721.5,否,50,393.5,134,124,134
松江区,上海市三新学校松江思贤分校,上海市松江一中,711,否,50,401,131,130,117
松江区,上海市三新学校松江东部分校,上海市松江二中,743.5,否,50,411,137,129,137
松江区,上海市三新学校松江东部分校,上海师范大学附属中学松江分校,729,否,50,406,125,139,129
松江区,上海市三新学校松江东部分校,上海市松江一中,724.5,否,50,395.5,143,125,138
浦东新区,上海市建平中学西校,上海中学东校,736.5,否,50,409.5,143,122,138
浦东新区,上海市建平中学西校,上海市建平中学,750.5,否,50,418,145,129,138
浦东新区,上海市建平中学西校,上海市进才中学,745,否,50,410,140,125,138
浦东新区,上海市建平中学西校,华东师范大学第二附属中学,760.5,否,50,420.5,136,137,144
浦东新区,上海市建平中学西校,上海南汇中学,713,否,50,401,134,131,121
浦东新区,上海市建平中学西校,上海市洋泾中学,732,否,50,398.5,139,122,139
浦东新区,上海市建平中学西校,上海市高桥中学,713.5,否,50,381.5,124,123,137
浦东新区,上海市建平中学西校,上海市川沙中学,727.5,否,50,406,145,121,131.5
浦东新区,上海市进才中学北校,上海市上海中学,760,否,50,429,146,138,133
浦东新区,上海市进才中学北校,上海中学东校,735,否,50,404.5,136,125,135
浦东新区,上海市进才中学北校,上海市建平中学,752.5,否,50,421,145,132,132
浦东新区,上海市进才中学北校,上海市进才中学,747.5,否,50,418,148,128,144
浦东新区,上海市进才中学北校,上海南汇中学,711,否,50,390,135,121,135
浦东新区,上海市进才中学北校,上海市浦东复旦附中分校,758.5,否,50,425,150,132,138
浦东新区,上海市进才中学北校,上海市洋泾中学,734,否,50,405,134,129,137
浦东新区,上海市进才中学北校,上海市高桥中学,717.5,否,50,394.5,130,122,133
浦东新区,上海市进才中学北校,上海市川沙中学,727.5,否,50,402.5,136,128,138
浦东新区,华东师范大学附属东昌中学南校,上海中学东校,745,否,50,409,135,134,143
浦东新区,华东师范大学附属东昌中学南校,上海市建平中学,745.5,否,50,405,131,127,144
浦东新区,华东师范大学附属东昌中学南校,上海市进才中学,744,否,50,410.5,139,127,138
浦东新区,华东师范大学附属东昌中学南校,上海南汇中学,721.5,否,50,391,130,117,140
浦东新区,华东师范大学附属东昌中学南校,上海市浦东复旦附中分校,755,否,50,420,145,132,141
浦东新区,华东师范大学附属东昌中学南校,上海市洋泾中学,733,否,50,409,132,132,133
浦东新区,华东师范大学附属东昌中学南校,上海市高桥中学,713,否,50,392.5,126,125,132
浦东新区,华东师范大学附属东昌中学南校,上海市川沙中学,729,否,50,397,129,128,138
浦东新区,华东师范大学附属东昌中学南校,上海市实验学校,759.5,否,50,420.5,145,135,145
浦东新区,上海市洋泾中学东校,上海中学东校,720,否,50,398.5,134,119,130
浦东新区,上海市洋泾中学东校,上海市建平中学,746,否,50,412.5,144,130,137
浦东新区,上海市洋泾中学东校,上海市进才中学,742,否,50,406,146,116,141
浦东新区,上海市洋泾中学东校,上海南汇中学,709.5,否,50,384.5,134,116,135
浦东新区,上海市洋泾中学东校,上海市洋泾中学,732.5,否,50,401,143,121,140
浦东新区,上海市洋泾中学东校,上海市高桥中学,703.5,否,50,382,124,125,131
浦东新区,上海市洋泾中学东校,上海市川沙中学,708,否,50,393,133,122,132.5
浦东新区,上海市上南中学东校,上海中学东校,731.5,否,50,400,128,129,138
浦东新区,上海市上南中学东校,上海市建平中学,745.5,否,50,410.5,147,130,146
浦东新区,上海市上南中学东校,上海市进才中学,738.5,否,50,415.5,139,135,130
浦东新区,上海市上南中学东校,华东师范大学第二附属中学,757.5,否,50,421,138,137,140
浦东新区,上海市上南中学东校,上海南汇中学,714,否,50,390.5,128,119,131
浦东新区,上海市上南中学东校,上海市浦东复旦附中分校,751.5,否,50,418,150,129,139
浦东新区,上海市上南中学东校,上海市洋泾中学,732.5,否,50,406.5,139,126,135
浦东新区,上海市上南中学东校,上海市高桥中学,712.5,否,50,387,122,121,131
浦东新区,上海市上南中学东校,上海市川沙中学,727.5,否,50,398,134,128,136
浦东新区,上海市上南中学北校,上海中学东校,736,否,50,401.5,134,124,147
浦东新区,上海市上南中学北校,上海市建平中学,732.5,否,50,404.5,146,123,145
浦东新区,上海市上南中学北校,上海市进才中学,700,否,50,380.5,119,118,127
浦东新区,上海市上南中学北校,华东师范大学第二附属中学,747.5,否,50,415,142,129,140
浦东新区,上海市上南中学北校,上海南汇中学,707.5,否,50,388.5,128,118,128
浦东新区,上海市上南中学北校,上海市浦东复旦附中分校,734.5,否,50,399.5,135,130,139
浦东新区,上海市上南中学北校,上海市洋泾中学,727,否,50,401.5,135,121,134
浦东新区,上海市上南中学北校,上海市高桥中学,710.5,否,50,391.5,130,124,126
浦东新区,上海市上南中学北校,上海市川沙中学,720.5,否,50,398.5,132,127,131
浦东新区,上海市三林中学北校,上海市上海中学,756,否,50,422.5,150,128,138
浦东新区,上海市三林中学北校,上海中学东校,727.5,否,50,401.5,132,131,134
浦东新区,上海市三林中学北校,上海市建平中学,734.5,否,50,400,141,115,144
浦东新区,上海市三林中学北校,上海市进才中学,734.5,否,50,404.5,134,128,135
浦东新区,上海市三林中学北校,上海南汇中学,713,否,50,385,128,121,138
浦东新区,上海市三林中学北校,上海市浦东复旦附中分校,745.5,否,50,410,138,127,143
浦东新区,上海市三林中学北校,上海市洋泾中学,728.5,否,50,399.5,130,133,139
浦东新区,上海市三林中学北校,上海市高桥中学,707.5,否,50,385.5,135,116,129
浦东新区,上海市三林中学北校,上海市川沙中学,715,否,50,391.5,124,129,131
浦东新区,上海市洪山中学,复旦大学附属中学,748,否,50,412,142,128,139
浦东新区,上海市洪山中学,上海中学东校,725,否,50,395.5,134,122,133
浦东新区,上海市洪山中学,上海市建平中学,728.5,否,50,394,140,114,138
浦东新区,上海市洪山中学,上海市进才中学,717.5,否,50,395,128,123,129
浦东新区,上海市洪山中学,上海南汇中学,703.5,否,50,382,129,115,127
浦东新区,上海市洪山中学,上海市浦东复旦附中分校,744,否,50,408,143,122,141
浦东新区,上海市洪山中学,上海市洋泾中学,724.5,否,50,403.5,124,134,127
浦东新区,上海市洪山中学,上海市高桥中学,706,否,50,392,141,120,124
浦东新区,上海市洪山中学,上海市川沙中学,715,否,50,384.5,134,114,141
浦东新区,上海市上南中学南校,上海交通大学附属中学,750,否,50,421,150,130,135
浦东新区,上海市上南中学南校,上海中学东校,728.5,否,50,401.5,144,125,133
浦东新区,上海市上南中学南校,上海市建平中学,749,否,50,411.5,132,135,139
浦东新区,上海市上南中学南校,上海市进才中学,730.5,否,50,402.5,130,132,131
浦东新区,上海市上南中学南校,上海南汇中学,713,否,50,389,128,120,134
浦东新区,上海市上南中学南校,上海市浦东复旦附中分校,748.5,否,50,419,143,135,136
浦东新区,上海市上南中学南校,上海市洋泾中学,725.5,否,50,395,130,124,137
浦东新区,上海市上南中学南校,上海市高桥中学,709,否,50,394.5,136,120,130
浦东新区,上海市上南中学南校,上海市川沙中学,725,否,50,400,132,127,134
浦东新区,上海市清流中学,上海市上海中学,755.5,否,50,419.5,145,130,142
浦东新区,上海市清流中学,上海中学东校,729.5,否,50,401,135,132,137.5
浦东新区,上海市清流中学,上海市建平中学,739.5,否,50,400.5,136,125,142
浦东新区,上海市清流中学,上海市进才中学,734.5,否,50,411,141,129,141
浦东新区,上海市清流中学,上海南汇中学,710,否,50,388,139,119,127
浦东新区,上海市清流中学,上海市浦东复旦附中分校,755,否,50,406,145,123,139
浦东新区,上海市清流中学,上海市洋泾中学,729,否,50,395,136,121,141
浦东新区,上海市清流中学,上海市高桥中学,710,否,50,390.5,131,116,133
浦东新区,上海市清流中学,上海市川沙中学,727,否,50,397,135,122,134
浦东新区,上海市浦泾中学,上海中学东校,726.5,否,50,405.5,138,133,131
浦东新区,上海市浦泾中学,上海市建平中学,737.5,否,50,410.5,144,126,137
浦东新区,上海市浦泾中学,上海市进才中学,732,否,50,408,143,126,132
浦东新区,上海市浦泾中学,上海南汇中学,714,否,50,387,134,126,138
浦东新区,上海市浦泾中学,上海市浦东复旦附中分校,732,否,50,403,135,123,135
浦东新区,上海市浦泾中学,上海市洋泾中学,727.5,否,50,397.5,133,124,133
浦东新区,上海市浦泾中学,上海市高桥中学,679.5,否,50,367.5,121,117,125
浦东新区,上海市浦泾中学,上海市川沙中学,666,否,50,348.5,115,117,129
浦东新区,上海市浦泾中学,上海市实验学校,718.5,否,50,395.5,131,121,129
浦东新区,上海交通大学附属浦东实验中学,上海交通大学附属中学,752.5,否,50,416.5,135,135,144
浦东新区,上海交通大学附属浦东实验中学,上海中学东校,739,否,50,409,139,127,137
