id,middle_school_code,high_school_code,seats,year,total_admission_score,chinese_admission_score,math_admission_score,english_admission_score,physics_admission_score,chemistry_admission_score,politics_admission_score,history_admission_score,created_at,updated_at
82658e49-7015-43af-b0fa-eff98afbb1de,140003,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
19819369-0c91-461d-aec5-c23c3ee4fe76,140003,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eb733a7c-3bb7-41e1-b1fb-ed6e77eae732,140003,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
05c2eaa6-fcf5-406e-ab79-5a102c5f7b7d,140003,152003,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f232b0c-2392-456d-96d0-a820b01f237d,140003,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ebea58c0-c3db-4be6-b1e8-1aa502ffe352,140003,182002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
96756a01-5e46-44a1-939b-f8d1a9b8d8e7,140003,182001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9629cd31-0bb2-415f-97c7-c1533517296d,140003,183002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
70472266-0283-48f6-aa1b-0094455f3826,140030,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0a0de5dc-cd90-45e1-9eb9-39d641a64766,140030,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a15903cf-193c-4426-b368-2bcd17e7021d,140030,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8949edd0-5cf7-4196-b118-984a8baaff07,140030,152003,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
33a1f547-8ef3-42d5-badd-8fad64c23bec,140030,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
17de60ac-f7ec-4d67-a324-44c37c854b4e,140030,182002,5,2025,749.5,143,128,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c520feaf-4515-4c6a-a34c-c2beb36add41,140030,182001,11,2025,715.5,130,125,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4e459772-6fd2-4fa9-80f8-2f01319958bd,140030,183002,11,2025,694.5,139,107,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
49f3d275-c466-4cb0-b0db-0845c54a026a,140054,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bd663d1e-21f4-4f68-b362-1c2c548bf6a2,140054,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
625a106e-63aa-452c-86e3-086ee27306cb,140054,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
125c7eb0-6813-4602-95ca-7227e451e916,140054,152003,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b720cc2c-fbe8-4871-a03b-65d45e9d02d9,140054,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4bf8aba2-ba71-44d1-a032-067f910a8302,140054,182002,2,2025,749.5,141,130,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
858781bd-04ca-495f-91f7-128ddcdec1f4,140054,182001,4,2025,701,116,118,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c97a1d93-340d-46b5-a4de-4c971b65b4b0,140054,183002,4,2025,678.5,127,111,115,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
15ab6652-02ed-4822-9e39-e07db331458c,140056,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
93121cc8-3781-48e7-bf71-2c80001121a0,140056,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6e4aaf64-1377-469d-939c-ce0e075fd9e7,140056,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a224af8c-a4d5-451a-ba56-10ae7c2891fb,140056,152003,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a8ea1a6f-b2f7-44c3-9b52-0b485f940d80,140056,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4a587452-c6ef-4214-80c0-5c64e4feec04,140056,182002,2,2025,719,128,120,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
98fce06e-69f9-4d82-a131-9e92b0b4d72b,140056,182001,4,2025,659,103,122,116,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d5eb2b52-1a65-4fa9-919d-d72586e2c4be,140056,183002,4,2025,656,107,113,112,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f5d694db-cbb6-42b3-aea0-d6beda6bd3f5,140055,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d97ef3cb-cd63-49ce-9846-66f5ca3bd242,140055,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
90a27ae5-413b-4be6-bc78-c660a952a891,140055,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3a5f9295-d4e0-4bca-b5fe-9d2df36baf16,140055,152003,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9fe761b1-8681-4067-bfed-72b93da0a943,140055,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44b9079a-a613-474e-9d02-6427fa8bc27c,140055,182002,1,2025,733.5,133,131,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
856929bc-3aad-441d-91f3-0549107fadf6,140055,182001,3,2025,715.5,138,119,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
03cf4f05-c2a8-4859-b0e9-1b1b1979599b,140055,183002,3,2025,666.5,112,117,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5b8b7eb7-f690-4ba2-80bc-29c9f6e6cc77,140053,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2e6d06b0-bd53-4c4f-ae9f-c219c9a6a59a,140053,102056,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f01f1b3c-9443-42dc-8336-53d87e086619,140053,102057,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f20cc0b5-b42d-4384-bd76-b410f654a78c,140053,152003,1,2025,756.5,150,128,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
28e19d3d-c99a-4387-81e4-103be4a32b17,140053,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e45683e2-3c4d-4171-91ef-dbb1fbf6749c,140053,182002,2,2025,744.5,144,125,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1d6836d3-98b8-44d6-be01-521dc6ea0d20,140053,182001,6,2025,719.5,135,118,135.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ab004a23-a889-4fba-9f4d-7b15445c93f5,140053,183002,6,2025,692,127,121,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a96f0571-eb93-4e7b-9f97-05b6efe4ed6f,130064,172001,15,2025,741.5,129,128,146,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e6760d5d-a53d-4c86-a2f5-0b494874152a,130064,173001,14,2025,722.5,134,114,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e8eb74fb-6e2a-4903-989a-dd0ffb42ea5d,130064,174003,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a7fb44cd-1efc-47d0-adc4-8c7d27aacb47,130064,172002,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bd6944b5-cb89-4d9c-80c9-1467a2abe2b7,130064,172004,1,2025,730.5,139,121,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f44349f1-239e-4375-bbd9-29a34b5810cc,130003,172001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
165be2ed-9cc4-48d3-89f2-1119cecaca42,130003,173001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68f7ec8f-e4fb-44c5-91c3-3b680a93dedb,130003,174003,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eb8a11c7-61d4-4e31-a657-a589053b5f82,130003,172002,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8d314ebc-450f-42a8-b86d-3c7ecd41c60e,130003,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7955c25b-e70d-47f9-8065-c17d0599182c,130065,172001,5,2025,745,136,136,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1e693061-48af-41aa-b802-2bef15e7703a,130065,173001,6,2025,717,141,114,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a5e85e20-1a18-4e88-829e-7952b29431db,130065,174003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dbc61f23-92f6-44dd-915f-ae07dfed7507,130065,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3bea20d9-9a69-4d3f-b90b-09a2009694b4,130065,172004,1,2025,742.5,138,132,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
36740c8d-6a36-4ac6-ba7e-03077a3e9bc7,130067,172001,5,2025,736.5,138,125,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d3ca0213-73b9-4cea-b806-4e09929c38ce,130067,173001,5,2025,710.5,132,117,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a494673a-6330-48be-a6b4-7b72ce4be060,130067,174003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7a83b999-70d3-4658-be89-6c7c8b0d4d77,130067,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d0f5c085-e98c-4f54-afb6-40c05615381b,130067,172004,1,2025,712,138,117,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
292ea841-2438-4cc1-bf8a-73090ac4575d,130046,172001,13,2025,743,139,125,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c7a413df-9143-4d03-a8b7-6c41e770c6fc,130046,173001,14,2025,720.5,132,123,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d519124e-581a-494c-8635-3752fd231653,130046,174003,14,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9b032bc6-b5f3-4603-9e5c-adf82d71088a,130046,172002,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b151d9ce-62ca-47ba-a734-e4dd1c0761ad,130046,172004,1,2025,732.5,133,132,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
813fbeec-84fc-45a3-964e-6d33ec561706,130066,172001,8,2025,741,144,127,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e8887151-29ca-4085-ba31-5b8fb3304a47,130066,173001,7,2025,722,140,117,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
da7328d1-9ea7-4b50-ad7e-e568e3e92c10,130066,174003,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
73e24bdd-3eeb-454b-ac33-7e049878d89b,130066,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eddf9f0b-a929-43a9-9a78-7ee307356a37,130066,172004,1,2025,711.5,130,118,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
73170083-a93c-4bdf-b7a1-182689926ffc,130047,172001,4,2025,740,140,129,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6aa50fc2-f5ad-40db-bc28-aa73f62788f2,130047,173001,5,2025,713,128,131,112,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bc368a77-1535-4937-964f-fd33986c1667,130047,174003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
903deeac-8acc-4192-bb94-4403f2e3f549,130047,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cc5d71f6-31cd-4c0f-bf9c-dfed74e1b3dd,130047,172004,1,2025,726.5,142,123,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
af37323b-80a4-4d8d-8bc2-53c51fea8ea1,130002,172001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
83332843-5cb8-44f6-837e-857c6afb622a,130002,173001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44b36eda-ab93-41fc-b02a-db729af3a54c,130002,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
39c6375a-208c-4c5e-b7a4-38532ea1fe0c,130002,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
722d7609-2bc9-4230-9399-2892dc057897,130002,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4b03f109-0b2f-4ba3-9d8d-58bf28f60503,130055,172001,3,2025,731,139,126,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d4317098-57fc-4fa0-a95e-d29c64419807,130055,173001,3,2025,720.5,124,129,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cf29b493-77f2-4afb-ba18-da1b4da3df9b,130055,174003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f43ae20d-6f31-4a7a-b509-1e8b2a18badb,130055,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cc8d8984-0b87-4bad-9625-07cb6847ea56,130055,172004,1,2025,708,135,128,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
76fa3482-8c31-49c9-8437-872e07d2711f,130055,102056,,2025,745,141,130,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8e37913d-ff0e-412d-92a7-dade5ab2ad43,130060,172001,7,2025,739.5,145,121,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
30bf29fd-1b4d-4068-9baa-e486ea0de4fe,130060,173001,7,2025,715.5,128,128,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b4a4d37e-fcb3-40f6-ab77-c7c1e75f19d3,130060,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ec7224f1-21f2-43fe-b5f3-1e567aa6e277,130060,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1c0488df-7fa5-430e-b2cc-27c5a50e588b,130060,172004,1,2025,726.5,133,118,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f75b33b3-9c76-4976-91d0-4764f143ece8,130045,172001,7,2025,742.5,138,130,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
52644414-0ffc-414a-8c49-0bdf916eda12,130045,173001,6,2025,721.5,132,133,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1af97ca5-7853-4f2a-872f-b248bfd5f591,130045,174003,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4f4d2ad0-1766-4748-830e-4c596517d915,130045,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
085fbafb-3fa1-4d37-843c-baeaa254512a,130045,172004,1,2025,739.5,125,133,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7c45e7bd-1d08-481b-a60f-0e02bd27a5f4,130045,102057,,2025,758,138,126,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e5f83025-a115-40ab-97d7-2b31e3b3fb2f,130072,172001,2,2025,735.5,139,132,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f014371-86c5-4ca1-902f-cc11d2c5548e,130072,173001,2,2025,719.5,140,121,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5ec9eb62-74d0-40a9-8a28-f9ee0a8a8e87,130072,174003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
af7fdcc3-f7e0-4e03-9220-01d1383333af,130072,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
93100732-72dd-4e32-ae22-e8767dc091ee,130072,172004,1,2025,741,138,134,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c8372193-2790-4687-995e-91bc268e890e,130072,102057,,2025,758.5,145,137,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6ac6112f-75bb-4a58-b64d-f4871e3fed30,130063,172001,5,2025,722,126,128,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3e2b70cf-ecd4-4446-a883-c3ad10712855,130063,173001,5,2025,717,126,125,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9e4bdcd2-a06e-42c9-9384-5720845b3f85,130063,174003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7a90985a-729d-45c7-8d6f-3c996957d25e,130063,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
01e77faf-c64f-45ad-837d-a4c3da4fee1b,130063,172004,1,2025,729.5,136,122,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d9f935fe-74c1-4db5-81f5-999c7fedae0e,130058,172001,1,2025,733,134,126,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5c4c4b1d-45c7-45e8-8c28-943007dfd07d,130058,173001,1,2025,724.5,131,127,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c2b38cbe-b939-4229-b558-c5e61c63f5db,130058,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ee988f4d-b22c-457c-bb6b-2fcc861ae8e1,130058,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1991646e-6085-4b42-a688-c188555540a3,130058,172004,1,2025,720,129,124,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e04b3e74-66fb-443a-a803-a04f6a0bc3bd,130058,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
534ec8dc-7764-4773-962e-44bb0529a72a,130051,172001,1,2025,693,117,121,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
aa124e0f-cc89-4123-8ae0-b5c2839a8c42,130051,173001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
27565683-40fa-4aaa-81da-1062d33deb05,130051,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f2235ad-a716-4054-8889-8d977642c27f,130051,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fab5d4c2-0b75-41bd-aa0f-f1b69639235c,130051,172004,1,2025,672,107,123,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0af1f8f0-f717-4df2-aa9e-22177609c734,130051,102056,,2025,715,120,126,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
83995817-e0a9-47b0-adf7-522dfebbf51b,130061,172001,1,2025,727,139,131,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c63d246b-da0d-4ec5-a459-da5b30c39d35,130061,173001,1,2025,696,135,120,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a7fc1115-39ee-46cc-8f19-54ff0257738d,130061,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f3a3c5d0-5b3a-4c52-aa87-5e3389141eba,130061,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7e0f2c83-326f-45ea-9daf-132bbcbbf926,130061,172004,1,2025,718,140,123,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
774ec48b-1381-40c1-9e1b-2a2613a24a67,130061,152006,,2025,728,138,125,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a838f271-5eae-41c8-9572-696f43f8c563,130059,172001,7,2025,745,137,125,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5ea2b76a-0681-4fb5-beb8-9517dd3f408e,130059,173001,7,2025,720,133,123,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
addfad9b-1200-4057-a1e5-3c66931c3b5b,130059,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1c5f73aa-1a25-4d84-8d0d-78f0bcdd5209,130059,172002,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
005caeb6-bd06-49e5-855e-51cfb869016d,130059,172004,2,2025,725.5,122,130,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
afb7440d-45ca-4838-9e91-ab6760b877bf,130062,172001,3,2025,744,145,129,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fe62fc48-84f3-4642-9eaa-e4a49c7f5538,130062,173001,3,2025,723.5,134,119,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
656254ed-b286-450f-8661-95aa1f730462,130062,174003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a789e768-49e9-4c86-9e31-5bef0a310105,130062,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7caf5fad-0d93-4496-9cba-cf194bf48fed,130062,172004,1,2025,731,135,135,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7274d079-8a45-4c0b-91fc-0c5da78aff96,130013,172001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e99ee685-c716-44c4-8c0e-b785e9029f33,130013,173001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3479163b-97c9-4070-ade5-a213d43ef4b3,130013,174003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91738827-35ce-4f70-be65-585d4f605ea6,130013,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cd432820-9fbd-446c-9ea7-8a75b8e82d11,130013,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cbbd673d-22e7-4479-901f-83753e81035e,130048,172001,1,2025,754,143,133,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d71f3615-d27b-4316-b81c-21fb3386ad31,130048,173001,1,2025,684,130,115,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4b47d061-e2ab-4679-ac5b-1c408268336c,130048,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
88545c49-8af1-47aa-9cad-76d0fa7b6168,130048,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
381afe3a-cd52-45c1-a60a-a21888b2ee83,130048,172004,1,2025,687.5,138,119,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4fc14595-7e28-40f1-b20e-84dc91f206a1,130039,172001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a146a6da-7bd5-4072-a3c2-e0a21939e917,130039,173001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
566dac86-c273-4b1c-891e-3bed903e4335,130039,174003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0703b0b8-8b7a-46b4-aa1b-897d5540a8cc,130039,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6f3ea9bb-2bfb-41ee-befd-855e70d58c6b,130039,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f49b2cfa-4ba5-4b96-8a58-0003fa5250e9,130039,152006,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
13946a89-af8a-485f-b961-b29371d52038,130049,172001,6,2025,738.5,140,125,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
857aa675-69ab-4c22-a0db-6231b5e7c3ff,130049,173001,5,2025,722.5,126,125,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ebc9326e-60f8-40fc-ac35-b09e878f8c57,130049,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a80ae77a-6027-491e-beb5-2622894547af,130049,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3a4cb6bf-2821-4efc-a2a3-f1af5907685a,130049,172004,1,2025,727.5,131,128,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a6914784-876e-4223-af37-51b66d95577e,130050,172001,2,2025,728,146,119,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9c18a1d2-5712-4a09-9dbc-7d64a791015b,130050,173001,2,2025,696.5,127,114,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1a17f42f-4de9-422d-9cef-8c1378612414,130050,174003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
99c52916-074c-49af-8b00-cc3e9daa6510,130050,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d0d065fe-ec95-4d86-b4c8-9aaf47133335,130050,172004,1,2025,725.5,125,125,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ad48768d-29e8-4b8f-9107-d229719ea1d5,130050,152003,,2025,752.5,144,124,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
282b120f-02f5-490b-9b08-737fe5a690b2,130042,172001,8,2025,742,132,135,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1eba8ee0-fd0e-4e25-a0a9-b68a3a38244f,130042,173001,8,2025,719.5,135,124,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c754be35-4353-479f-8304-8a754b631d2d,130042,174003,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b011a970-8cb5-408a-a1c1-6fe3b835e826,130042,172002,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
46b0082b-3662-469c-9e99-dd722894af66,130042,172004,1,2025,740.5,136,132,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2cc22318-0cc2-40e4-b195-2965353972a5,130042,042032,,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c3085b99-66ad-4178-a81e-4c91b7e94231,130031,172001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4dc14691-0c0a-4dac-930b-90ceb10de17c,130031,173001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f0e6ed19-44ed-4fea-9335-d07fae96c133,130031,174003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a09690f0-6de2-4176-a61c-c277d4a0bc79,130031,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
09b98691-8f2a-46f3-a4ba-caad1da0d10a,130031,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0bc4962b-dae5-4609-979b-e0d2f3d94f0a,130054,172001,1,2025,720,133,120,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7f3568ad-0ea0-458c-930f-25c7fd41511a,130054,173001,1,2025,693,139,108,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f2c1b809-f116-450a-baf8-e50640405003,130054,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
167ff0a8-64f7-48e2-a0c4-be27731f4e82,130054,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6dad9a77-62ae-4782-832d-a787bea5d70c,130054,172004,1,2025,715.5,142,114,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
